,CAL,CNC,GR,HRD,HRM,PE,ZDEN,DTC,DTS
312,8.7323,0.567,37.0493,0.8411,13.2325,5.0425,2.351,123.8088,288.5313
313,8.7333,0.567,36.7737,0.8411,13.2325,5.0425,2.351,124.8391,292.5522
314,8.7282,0.567,36.2632,0.8411,13.2325,5.0425,2.351,126.2588,298.8819
315,8.7171,0.567,37.009,0.8411,13.2325,5.0425,2.351,128.007,307.5906
316,8.7343,0.567,39.7382,0.8411,13.2325,5.0425,2.351,129.7854,318.2906
317,8.7302,0.567,36.4599,0.8411,13.2325,5.0425,2.351,131.2853,329.147
318,8.7352,0.567,34.1138,0.8411,13.2325,5.0425,2.351,132.3978,338.2733
319,8.7312,0.567,36.2391,0.8411,13.2325,5.0425,2.351,133.4624,345.0182
320,8.7111,0.567,38.2316,0.8411,13.2325,5.0425,2.351,134.6899,351.4392
321,8.7243,0.567,37.8201,0.8411,13.2325,5.0425,2.351,135.7087,358.8394
322,8.7273,0.567,40.4532,0.8411,13.2325,5.0425,2.351,135.7918,364.991
323,8.7313,0.567,39.2845,0.8411,13.2325,5.0425,2.351,134.7583,365.5137
324,8.7263,0.567,36.9731,0.8411,13.2325,5.0425,2.351,133.3104,359.319
325,8.7294,0.567,35.6775,0.8411,13.2325,5.0425,2.351,132.1605,350.5933
326,8.7303,0.567,35.5484,0.8411,13.2325,5.0425,2.351,131.5186,343.629
327,8.7292,0.567,37.8693,0.8411,13.2325,5.0425,2.351,131.2202,339.7396
328,8.7352,0.567,38.9797,0.8411,13.2325,5.0425,2.351,131.0268,337.9293
329,8.7312,0.567,35.3313,0.8411,13.2325,5.0425,2.351,130.7284,336.7595
330,8.7424,0.567,35.3662,0.8411,13.2325,5.0425,2.351,130.2371,334.9511
331,8.7261,0.567,38.0573,0.8411,13.2325,5.0425,2.351,129.7776,331.9633
332,8.7252,0.567,35.6525,0.8411,13.2325,5.0425,2.351,129.6532,329.1651
333,8.7253,0.567,35.3519,0.8411,13.2325,5.0425,2.351,129.6564,328.4055
334,8.7303,0.567,37.4949,0.8411,13.2325,5.0425,2.351,129.4024,328.4295
335,8.7302,0.567,34.9868,0.8411,13.2325,5.0425,2.351,128.9724,326.8865
336,8.7302,0.567,31.1097,0.8411,13.2325,5.0425,2.351,128.8708,324.2611
337,8.7503,0.567,31.249,0.8411,13.2325,5.0425,2.351,129.1628,323.6315
338,8.7573,0.567,36.0211,0.8411,13.2325,5.0425,2.351,129.4554,325.412
339,8.7654,0.567,37.1212,0.8411,13.2325,5.0425,2.351,129.4987,327.2025
340,8.7583,0.567,35.3865,0.8411,13.2325,5.0425,2.351,129.4802,327.4664
341,8.7583,0.567,35.686,0.8411,13.2325,5.0425,2.351,129.477,327.3536
342,8.7513,0.567,36.5217,0.8411,13.2325,5.0425,2.351,129.3341,327.3394
343,8.7715,0.567,39.8533,0.8411,13.2325,5.0425,2.351,129.1505,326.4698
344,8.7583,0.567,42.3494,0.8411,13.2325,5.0425,2.351,129.0336,325.3482
345,8.7593,0.567,39.3854,0.8411,13.2325,5.0425,2.351,128.9655,324.6345
346,8.7593,0.567,38.7599,0.8411,13.2325,5.0425,2.351,128.8165,324.2221
347,8.7552,0.567,38.1701,0.8411,13.2325,5.0425,2.351,128.3933,323.3168
348,8.7543,0.567,38.8016,0.8411,13.2325,5.0425,2.351,127.9488,320.731
349,8.7513,0.567,38.8586,0.8411,13.2325,5.0425,2.351,128.1196,318.0036
350,8.7595,0.567,40.0744,0.8411,13.2325,5.0425,2.351,128.8715,319.0281
351,8.7473,0.567,41.0037,0.8411,13.2325,5.0425,2.351,130.0152,323.5985
352,8.7604,0.567,39.7291,0.8411,13.2325,5.0425,2.351,131.2554,330.5641
353,8.7593,0.567,38.1927,0.8411,13.2325,5.0425,2.351,132.2216,338.1106
354,8.7573,0.567,37.5539,0.8411,13.2325,5.0425,2.351,132.5952,343.9744
355,8.7351,0.567,37.8926,0.8411,13.2325,5.0425,2.351,132.2109,346.2557
356,8.7564,0.567,37.1272,0.8411,13.2325,5.0425,2.351,131.3065,343.9391
357,8.7533,0.567,35.9818,0.8411,13.2325,5.0425,2.351,130.2758,338.4608
358,8.7573,0.567,35.2274,0.8411,13.2325,5.0425,2.351,129.1342,332.2184
359,8.7461,0.567,35.7434,0.8411,13.2325,5.0425,2.351,127.7145,325.2847
360,8.7593,0.567,34.8462,0.8411,13.2325,5.0425,2.351,126.3075,316.6204
361,8.7573,0.567,36.4371,0.8411,13.2325,5.0425,2.351,125.0773,307.9864
362,8.7533,0.567,38.9208,0.8411,13.2325,5.0425,2.351,124.5063,300.407
363,8.7543,0.567,39.3706,0.8411,13.2325,5.0425,2.351,124.7589,296.8776
364,8.7462,0.567,38.3296,0.8411,13.2325,5.0425,2.351,125.4624,298.4179
365,8.7461,0.567,36.5363,0.8411,13.2325,5.0425,2.351,126.3746,302.7427
366,8.7502,0.567,36.8843,0.8411,13.2325,5.0425,2.351,127.6806,308.3313
367,8.7523,0.567,37.7226,0.8411,13.2325,5.0425,2.351,129.3376,316.3046
368,8.7544,0.567,36.138,0.8411,13.2325,5.0425,2.351,130.7007,326.4208
369,8.7492,0.567,33.2111,0.8411,13.2325,5.0425,2.351,131.5766,334.7305
370,8.7442,0.567,33.1945,0.8411,13.2325,5.0425,2.351,132.2856,340.0618
371,8.7171,0.567,32.1921,0.8411,13.2325,5.0425,2.351,132.8232,344.3609
372,8.7294,0.567,30.982,0.8411,13.2325,5.0425,2.351,132.3951,347.63
373,8.7302,0.567,33.6682,0.8411,13.2325,5.0425,2.351,130.4529,345.0681
374,8.7373,0.567,37.114,0.8411,13.2325,5.0425,2.351,128.0732,333.2798
375,8.7263,0.567,36.0172,0.8411,13.2325,5.0425,2.351,126.7772,318.7642
376,8.7564,0.567,39.5374,0.8411,13.2325,5.0425,2.351,126.8723,310.8329
377,8.7975,0.567,40.5253,0.8411,13.2325,5.0425,2.351,127.8943,311.3871
378,8.8225,0.567,37.5641,0.8411,13.2325,5.0425,2.351,129.659,317.6097
379,8.8325,0.567,36.2547,0.8411,13.2325,5.0425,2.351,132.448,328.3347
380,9.1165,0.567,33.289,0.8411,13.2325,5.0425,2.351,136.3456,345.1888
381,9.3658,0.567,32.6672,0.8411,13.2325,5.0425,2.351,140.4026,368.6186
382,9.4039,0.567,32.137,0.8411,13.2325,5.0425,2.351,143.3167,392.988
383,9.3717,0.567,30.2842,0.8411,13.2325,5.0425,2.351,144.8578,410.5328
384,9.3596,0.567,31.7273,0.8411,13.2325,5.0425,2.351,144.5711,419.9129
385,9.61,0.567,30.6207,0.8411,13.2325,5.0425,2.351,142.5452,418.2935
386,11.1117,0.567,28.346,1.4123,13.0021,5.0425,2.351,139.1261,406.176
387,15.5054,0.567,27.6988,2.4642,15.5884,5.0425,2.351,134.8429,385.6184
388,18.9903,0.567,27.2552,3.5159,23.2328,5.0425,2.351,130.7478,359.7947
389,14.6701,0.567,29.935,4.5718,78.4944,5.0425,2.351,127.9466,335.0309
390,11.9581,0.567,29.5494,5.3812,250.7087,5.0425,2.351,126.3617,318.0168
391,11.7757,0.567,28.5864,2.9345,129.5861,5.0425,2.351,125.4088,308.3141
392,13.5522,0.567,31.0951,0.6875,10.2779,5.0425,2.351,124.664,302.4601
393,14.3305,0.567,33.9319,0.366,1.5649,5.0425,2.351,124.0659,297.8744
394,13.9838,0.567,34.9837,0.3746,0.4025,5.0425,2.351,123.7335,294.189
395,15.3062,0.567,38.2098,0.4873,0.4527,5.0425,2.351,123.6991,292.1284
396,14.8623,0.567,40.8234,0.6188,0.6676,5.0425,2.351,123.8848,291.9055
397,15.0667,0.567,41.1488,0.6422,2.3029,5.0425,2.351,124.3124,293.0436
398,13.3694,0.567,42.4056,0.5479,6.5808,5.0425,2.351,125.2298,295.6625
399,12.8232,0.567,42.5172,0.6081,8.3422,5.0425,2.351,126.979,301.2729
400,14.0046,0.567,42.0087,0.8051,8.418,5.0425,2.351,129.5629,311.9659
401,15.1386,0.567,42.8493,0.5701,4.8855,5.0425,2.351,132.4098,327.7296
402,16.1742,0.567,42.1953,0.4743,3.5118,5.0425,2.351,134.8116,345.0157
403,17.4293,0.567,43.0313,0.4201,3.119,5.0425,2.351,136.2574,359.5218
404,17.1413,0.567,46.9416,0.3673,2.553,5.0425,2.351,136.5031,368.2629
405,15.9116,0.567,45.5056,0.3903,2.8579,5.0425,2.351,135.4804,369.7674
406,15.9191,0.567,43.9597,0.5304,5.4876,5.0425,2.351,133.6927,363.639
407,16.5782,0.567,44.7146,0.7682,11.3701,5.0425,2.351,132.2099,352.8865
408,18.2829,0.567,45.5825,0.8557,8.2132,5.0425,2.351,131.5148,343.9273
409,18.9269,0.567,47.2101,0.8852,8.833,5.0425,2.351,131.1879,339.7176
410,18.4511,0.567,43.3749,0.9117,7.9971,5.0425,2.351,130.9225,337.7343
411,18.5123,0.567,45.0309,0.8991,7.7935,5.0425,2.351,130.6038,336.1258
412,19.3616,0.567,48.1415,0.8792,7.5775,5.0425,2.351,130.0683,334.1998
413,19.5202,0.567,48.7923,0.8835,8.5414,5.0425,2.351,129.3669,330.9492
414,19.4656,0.567,49.5343,0.8848,8.2833,5.0425,2.351,128.8736,326.6696
415,19.1222,0.567,48.9278,0.8784,5.9717,5.0425,2.351,129.0459,323.6467
416,18.8853,0.567,48.8938,0.9658,9.9933,5.0425,2.351,129.0963,324.7054
417,17.2575,0.567,49.2435,0.977,14.3682,5.0425,2.351,128.3292,325.0333
418,18.1972,0.567,47.583,0.9849,17.8582,5.0425,2.351,127.1746,320.3579
419,19.4746,0.567,45.1319,0.9824,21.7452,5.0425,2.351,126.5582,313.2845
420,19.1317,0.567,46.3808,0.9632,22.9704,5.0425,2.351,126.3772,309.5001
421,18.6132,0.567,49.6131,0.9319,23.0874,5.0425,2.351,126.0609,308.3968
422,19.4474,0.567,48.2033,0.9451,18.5225,5.0425,2.351,125.8486,306.4548
423,18.5757,0.567,47.2338,0.9591,14.8365,5.0425,2.351,125.4955,305.1512
424,19.3489,0.567,48.0808,1.0063,10.6158,5.0425,2.351,124.6734,302.9927
425,19.8452,0.567,43.8809,1.0719,9.9698,5.0425,2.351,123.9247,297.9392
426,19.6586,0.567,40.0757,1.0281,11.661,5.0425,2.351,123.5019,293.3176
427,19.462,0.567,40.7507,0.9949,13.2535,5.0425,2.351,123.6648,290.6862
428,19.8462,0.567,45.7755,0.9983,14.9659,5.0425,2.351,124.5619,291.6628
429,19.2,0.567,44.9299,1.0996,12.2836,5.0425,2.351,126.0823,297.1683
430,18.4823,0.567,45.0895,1.1967,10.1601,5.0425,2.351,127.7988,306.5038
431,17.3909,0.567,45.3517,1.2776,8.4651,5.0425,2.351,128.8598,317.0497
432,16.8351,0.567,45.2243,1.3425,6.8826,5.0425,2.351,128.7782,323.5697
433,17.3042,0.567,50.7448,1.368,5.2878,5.0425,2.351,127.8677,323.0929
434,17.9484,0.567,51.5197,1.3848,4.63,5.0425,2.351,126.8778,317.5372
435,18.7738,0.567,47.1807,1.4047,4.8867,5.0425,2.351,126.0869,311.4763
436,19.4336,0.567,49.36,1.3967,5.4723,5.0425,2.351,125.4125,306.6246
437,18.9698,0.567,51.5512,1.3673,6.1698,5.0425,2.351,124.9929,302.4758
438,16.3387,0.567,50.3481,1.3434,6.9538,5.0425,2.351,124.8807,299.8868
439,14.8755,0.567,52.344,1.3577,7.0913,5.0425,2.351,125.063,299.1868
440,13.1499,0.567,52.5734,1.4413,5.7689,5.0425,2.351,125.504,300.2994
441,11.982,0.567,51.0372,1.4991,4.5841,5.0425,2.351,126.2071,303.0065
442,11.9457,0.567,52.0162,1.4853,4.5494,5.0425,2.351,126.9907,307.3239
443,11.9299,0.567,53.2471,1.4721,5.034,5.0425,2.351,127.5398,312.1321
444,11.8787,0.567,52.1679,1.5028,5.9599,5.0425,2.351,127.8357,315.5024
445,11.9221,0.567,50.0653,1.5802,6.0225,5.0425,2.351,127.9335,317.3183
446,11.9814,0.567,52.2919,1.6014,5.2469,5.0425,2.351,127.9013,317.9203
447,12.1388,0.567,55.8514,1.6715,4.6567,5.0425,2.351,127.7837,317.7258
448,12.7387,0.567,58.3476,1.793,4.0281,5.0425,2.351,127.6193,317.0082
449,12.4305,0.567,57.2516,1.8018,3.9784,5.0425,2.351,127.5049,316.0013
450,12.3088,0.567,56.0783,1.8288,3.5977,5.0425,2.351,127.4837,315.2986
451,12.2445,0.567,55.5863,1.8516,3.5397,5.0425,2.351,127.5334,315.1672
452,12.2426,0.567,56.2094,1.8519,3.683,5.0425,2.351,127.6433,315.4698
453,12.2453,0.567,55.705,1.7987,3.6518,5.0425,2.351,127.8183,316.1396
454,12.4105,0.567,53.2252,1.8201,3.2536,5.0425,2.351,128.0212,317.2084
455,12.6599,0.567,52.5833,1.8415,2.9404,5.0425,2.351,128.2427,318.4482
456,12.6545,0.567,55.1551,1.8658,2.7312,5.0425,2.351,128.5249,319.7993
457,12.6068,0.567,56.3955,1.9893,2.6954,5.0425,2.351,128.9346,321.517
458,12.8271,0.567,57.6191,2.0411,2.8707,5.0425,2.351,129.3332,324.0162
459,13.6032,0.567,59.1384,2.0424,3.1114,5.0425,2.351,129.4753,326.4543
460,13.351,0.567,59.7116,2.0727,2.9812,5.0425,2.351,129.3797,327.327
461,12.5435,0.567,61.1989,2.096,2.8395,5.0425,2.351,129.1192,326.7482
462,12.431,0.567,61.9177,2.1038,2.7638,5.0425,2.351,128.8843,325.1606
463,12.4709,0.567,57.2782,2.1004,2.719,5.0425,2.351,128.4641,323.7332
464,12.7058,0.567,55.0126,2.0975,2.6835,5.0425,2.351,127.6031,321.1801
465,12.6799,0.567,55.0743,2.0974,2.655,5.0425,2.351,126.4578,315.927
466,12.8139,0.567,53.0966,2.0988,2.6253,5.0425,2.351,125.4399,308.9045
467,12.9109,0.567,52.8951,2.0931,2.5311,5.0425,2.351,125.1112,302.6374
468,12.9836,0.567,58.3056,1.9722,3.2927,5.0425,2.351,125.7329,300.5922
469,12.9047,0.567,62.0985,1.9473,3.199,5.0425,2.351,127.0801,304.3899
470,13.0071,0.567,58.5964,2.0026,2.702,5.0425,2.351,128.6042,312.6378
471,13.4382,0.567,56.3026,2.0351,2.7692,5.0425,2.351,129.7952,321.9672
472,15.4152,0.567,54.728,2.0693,2.9077,5.0425,2.351,130.3756,329.2467
473,17.6559,0.567,52.3227,2.0751,2.9952,5.0425,2.351,130.3408,332.7971
474,18.144,0.567,56.8341,2.0608,3.0595,5.0425,2.351,129.7788,332.6007
475,15.4451,0.567,58.4412,2.1324,3.2079,5.0425,2.351,129.0124,329.1877
476,14.8168,0.567,58.6653,2.2374,3.2698,5.0425,2.351,128.4928,324.515
477,14.7693,0.567,61.8382,2.1126,2.9755,5.0425,2.351,128.2791,321.3398
478,13.9005,0.567,61.4183,1.9362,2.4711,5.0425,2.351,128.2231,320.0308
479,13.7129,0.567,60.7018,1.9452,2.478,5.0425,2.351,128.1654,319.6897
480,13.6785,0.567,58.5971,1.9451,2.7178,5.0425,2.351,128.0589,319.3394
481,13.7398,0.567,59.9836,1.9347,2.7893,5.0425,2.351,127.9271,318.6899
482,13.8476,0.567,59.0577,1.9738,2.7729,5.0425,2.351,127.8947,317.8816
483,14.3176,0.567,56.8005,2.0726,2.4041,5.0425,2.351,128.0862,317.6765
484,13.9857,0.567,57.5364,2.1121,2.2155,5.0425,2.351,128.5215,318.8386
485,13.6452,0.567,60.1187,2.1132,2.2941,5.0425,2.351,129.076,321.4924
486,13.4979,0.567,60.167,1.9825,2.1269,5.0425,2.351,129.6038,324.8753
487,13.4607,0.567,54.4285,1.9102,1.8909,5.0425,2.351,130.0647,328.0937
488,13.466,0.567,52.587,1.9552,1.8805,5.0425,2.351,130.4494,330.8968
489,13.476,0.567,54.8434,1.9679,1.8979,5.0425,2.351,130.4176,333.2477
490,13.5057,0.567,55.5051,1.9621,1.883,5.0425,2.351,129.8694,333.0654
491,13.4159,0.567,59.2825,1.962,1.7973,5.0425,2.351,129.1025,329.7344
492,13.416,0.567,62.1837,1.9449,1.7255,5.0425,2.351,128.7045,325.0601
493,13.3989,0.567,61.3326,1.9066,1.7047,5.0425,2.351,128.8918,322.6198
494,13.3796,0.567,59.8175,1.8986,1.6949,5.0425,2.351,129.432,323.7516
495,13.4259,0.567,57.2728,1.8504,1.7238,5.0425,2.351,129.9005,327.046
496,13.4742,0.567,55.1587,1.8165,1.7238,5.0425,2.351,129.9616,329.911
497,13.5034,0.567,57.6029,1.8228,1.6805,5.0425,2.351,129.7296,330.2891
498,13.494,0.567,57.0156,1.8238,1.6566,5.0425,2.351,129.5266,328.8782
499,13.501,0.567,54.4585,1.7891,1.6465,5.0425,2.351,129.3747,327.6401
500,13.5621,0.567,51.6763,1.6851,1.6416,5.0425,2.351,129.2079,326.7129
501,13.6664,0.567,50.6861,1.669,1.592,5.0425,2.351,129.2014,325.6947
502,13.7336,0.567,55.6204,1.7396,1.5474,5.0425,2.351,129.3331,325.6512
503,13.7325,0.567,61.2913,1.7985,1.573,5.0425,2.351,129.4239,326.4547
504,13.7345,0.567,58.0983,1.8152,1.6197,5.0425,2.351,129.3256,327.0128
505,13.7587,0.567,56.7917,1.7669,1.6482,5.0425,2.351,129.2072,326.4141
506,13.7677,0.567,59.2259,1.7384,1.6322,5.0425,2.351,129.1583,325.692
507,13.824,0.567,61.2416,1.7541,1.5894,5.0425,2.351,129.0176,325.3952
508,13.9142,0.567,57.8787,1.7352,1.5847,5.0425,2.351,128.6263,324.5444
509,13.9391,0.567,56.4022,1.7245,1.5581,5.0425,2.351,128.1985,322.1582
510,13.9197,0.567,60.3032,1.7253,1.5449,5.0425,2.351,127.887,319.546
511,13.9631,0.567,59.7042,1.7315,1.5421,5.0425,2.351,127.7152,317.639
512,13.8291,0.567,58.6285,1.7291,1.5443,5.0425,2.351,127.6355,316.5865
513,13.8027,0.567,61.1153,1.7217,1.5482,5.0425,2.351,127.6074,316.0983
514,13.8018,0.567,62.7381,1.715,1.5478,5.0425,2.351,127.6884,315.9232
515,13.7925,0.567,59.5353,1.686,1.4926,5.0425,2.351,127.8641,316.4151
516,14.0556,0.567,59.0433,1.6668,1.4224,5.0425,2.351,128.2108,317.4835
517,14.2501,0.567,60.8751,1.6778,1.3985,5.0425,2.351,128.7979,319.5965
518,13.9127,0.567,61.5528,1.682,1.3907,5.0425,2.351,129.4828,323.1778
519,13.9196,0.567,59.6672,1.7015,1.373,5.0425,2.351,129.9169,327.355
520,13.9698,0.567,59.78,1.6873,1.3918,5.0425,2.351,129.9715,330.0087
521,13.987,0.567,62.9155,1.6548,1.4141,5.0425,2.351,129.7094,330.3495
522,14.0005,0.567,60.6325,1.6587,1.4122,5.0425,2.351,129.2932,328.7578
523,13.9689,0.567,60.3263,1.6616,1.4166,5.0425,2.351,128.9049,326.2232
524,14.4921,0.567,63.3316,1.649,1.3986,5.0425,2.351,128.6139,323.8592
525,14.7974,0.567,64.3057,1.6597,1.3915,5.0425,2.351,128.6424,322.0755
526,14.3648,0.567,66.4153,1.6706,1.4005,5.0425,2.351,129.0127,322.2379
527,14.6575,0.567,63.191,1.673,1.404,5.0425,2.351,129.6274,324.4888
528,15.2758,0.567,58.4128,1.673,1.4041,5.0425,2.351,130.2422,328.2293
529,15.4623,0.567,58.2353,1.667,1.4486,5.0425,2.351,130.5545,331.9784
530,16.3123,0.567,61.2693,1.6607,1.477,5.0425,2.351,130.434,333.8879
531,16.3827,0.567,61.8588,1.6573,1.4782,5.0425,2.351,129.9015,333.1651
532,16.0512,0.567,61.0562,1.6615,1.4788,5.0425,2.351,129.1837,329.934
533,16.3918,0.567,59.5816,1.6694,1.4803,5.0425,2.351,128.6607,325.5629
534,16.7797,0.567,56.8306,1.675,1.4821,5.0425,2.351,128.5168,322.3663
535,17.9902,0.567,57.0122,1.6862,1.4968,5.0425,2.351,128.768,321.4758
536,18.3711,0.567,59.9564,1.6987,1.5151,5.0425,2.351,129.2192,323.0021
537,18.5449,0.567,58.7712,1.6939,1.5168,5.0425,2.351,129.5529,325.7532
538,18.1014,0.567,56.1348,1.68,1.5133,5.0425,2.351,129.4661,327.7983
539,16.8526,0.567,56.9243,1.6803,1.4927,5.0425,2.351,129.0118,327.2775
540,16.2269,0.567,59.6102,1.702,1.4603,5.0425,2.351,128.45,324.5112
541,16.2009,0.567,58.1038,1.7357,1.4854,5.0425,2.351,127.9432,321.0898
542,16.3207,0.567,54.6143,1.7442,1.5104,5.0425,2.351,127.6186,317.9909
543,16.1508,0.567,54.0218,1.7272,1.5068,5.0425,2.351,127.5117,315.9976
544,16.0268,0.567,53.7663,1.7141,1.4989,5.0425,2.351,127.5749,315.3387
545,16.0702,0.567,57.5485,1.7169,1.4851,5.0425,2.351,127.6709,315.7245
546,16.2389,0.567,61.0174,1.7168,1.4734,5.0425,2.351,127.6653,316.3138
547,16.2136,0.567,59.7792,1.7089,1.4647,5.0425,2.351,127.6252,316.2807
548,15.7924,0.567,60.1905,1.7096,1.4585,5.0425,2.351,127.6658,316.0336
549,15.6067,0.567,62.0526,1.7637,1.4223,5.0425,2.351,127.8091,316.2786
550,14.7369,0.567,60.6153,1.7451,1.4306,5.0425,2.351,128.0011,317.1516
551,15.3443,0.567,59.9093,1.8198,1.4387,5.0425,2.351,128.1602,318.3259
552,15.6144,0.567,59.8669,1.8212,1.4711,5.0425,2.351,128.1934,319.3023
553,15.8093,0.567,61.1235,1.9734,1.4849,5.0425,2.351,128.0843,319.5093
554,16.5278,0.567,59.7807,2.1237,1.5171,5.0425,2.351,127.8797,318.845
555,17.1625,0.567,59.8883,2.0695,1.7072,5.0425,2.351,127.6487,317.5967
556,16.8275,0.567,63.3989,2.0524,1.7717,5.0425,2.351,127.5024,316.1818
557,15.6738,0.567,60.8485,2.0257,1.7877,5.0425,2.351,127.4549,315.2844
558,15.7027,0.567,56.3743,1.9352,1.7035,5.0425,2.351,127.4694,314.9919
559,15.7691,0.567,54.9802,1.8145,1.5336,5.0425,2.351,127.5469,315.079
560,15.3218,0.5462,58.8963,1.8484,1.4777,5.0425,2.351,127.8066,315.5471
561,15.9958,0.4882,61.382,2.0837,1.624,5.0425,2.351,128.3461,317.1262
562,15.5578,0.4769,61.6892,2.2196,1.6769,5.0425,2.351,129.147,320.4162
563,15.3864,0.4785,60.2923,2.1374,1.5669,5.0425,2.351,129.9508,325.3026
564,15.2862,0.4546,61.5341,2.0153,1.4755,5.0425,2.351,130.4036,330.2019
565,14.4478,0.4482,61.4715,1.999,1.5434,5.0425,2.351,130.4292,332.9681
566,14.0413,0.4712,59.2677,2.051,1.6636,5.0425,2.351,130.0713,333.1328
567,14.6299,0.4952,58.8783,2.0857,1.6645,5.0425,2.351,129.4043,330.9666
568,15.4076,0.5098,60.4081,2.1252,1.6154,5.0425,2.351,128.5613,326.9165
569,15.2752,0.5118,59.4943,2.1605,1.6512,5.0425,2.351,127.7635,321.7734
570,14.6365,0.5002,59.8999,2.0813,1.8379,5.0425,2.351,127.0894,316.8957
571,15.0637,0.4809,60.3514,1.963,2.0618,5.0425,2.351,126.5377,312.7671
572,15.4323,0.4987,57.5887,1.9602,2.0755,27.7919,2.351,126.1286,309.3816
573,14.8824,0.5173,57.1903,1.9826,1.9726,27.9432,2.351,125.9611,306.8676
574,14.957,0.4966,63.1593,2.0472,1.6373,28.1064,2.4055,125.9726,305.8347
575,14.6341,0.4433,64.5217,2.0464,1.4866,26.5968,2.4579,125.8528,305.9089
576,14.2318,0.4309,63.0144,2.0054,1.4613,19.5635,2.4219,125.7362,305.1737
577,14.0163,0.4469,60.8421,1.9533,1.4438,9.8556,2.3138,125.9774,304.4476
578,13.6321,0.4633,58.7762,1.8688,1.4327,6.6753,2.1849,126.5374,305.9166
579,13.4571,0.4821,61.1278,1.7827,1.3871,6.669,2.1394,127.0895,309.354
580,13.4091,0.4821,62.9978,1.7049,1.3211,6.5535,2.137,127.4648,312.7448
581,13.2954,0.4689,64.6493,1.6703,1.3012,6.6136,2.1395,127.6743,315.0485
582,13.284,0.4865,65.5135,1.6453,1.2897,6.6984,2.1377,127.7576,316.332
583,13.2074,0.5046,64.0752,1.6141,1.2786,6.6727,2.1378,127.7952,316.843
584,13.1461,0.5187,65.2004,1.6325,1.2729,6.7969,2.138,127.8295,317.0731
585,13.1382,0.5189,62.2506,1.6316,1.272,6.9127,2.1346,127.845,317.2829
586,13.1236,0.527,60.888,1.6156,1.2747,6.9043,2.1333,127.7729,317.38
587,13.0381,0.4835,61.1003,1.6111,1.2691,6.7553,2.1335,127.5189,316.9445
588,12.9958,0.4391,63.5785,1.7122,1.3476,6.6467,2.1333,127.1364,315.393
589,12.9509,0.4176,65.4072,1.5414,1.2826,6.4179,2.132,126.7274,313.0513
590,12.888,0.4218,65.0327,1.4889,1.29,6.4987,2.1253,126.3624,310.5463
591,12.8458,0.4507,65.2377,1.4801,1.2955,7.5999,2.1184,125.9853,308.3085
592,12.8227,0.4404,64.7471,1.4829,1.298,8.9588,2.1208,125.4707,305.9981
593,12.7947,0.4415,61.9317,1.4809,1.298,9.5498,2.1245,125.0166,302.8353
594,12.7048,0.4759,59.4657,1.4807,1.2968,9.0081,2.1177,124.7731,300.0375
595,12.7245,0.4965,57.9696,1.4889,1.2835,8.2102,2.1074,124.7578,298.5319
596,12.6875,0.4746,56.6853,1.4956,1.2721,8.177,2.1033,124.7926,298.4351
597,12.6102,0.4277,57.7923,1.4976,1.269,8.7772,2.1098,124.7073,298.6531
598,12.5582,0.4191,58.8948,1.4925,1.2772,9.5185,2.1205,124.6354,298.1271
599,12.5263,0.4448,56.9256,1.4676,1.2971,10.1713,2.1292,124.8967,297.6738
600,12.3965,0.4561,55.9911,1.4345,1.2961,9.5231,2.1217,125.6561,299.2643
601,12.2864,0.4396,59.6147,1.4262,1.2923,7.9264,2.1228,126.5547,303.9279
602,12.2202,0.4,60.4603,1.4244,1.2944,7.0419,2.142,126.9953,309.4594
603,12.153,0.3685,60.0733,1.428,1.2922,7.0421,2.1519,126.8085,312.1816
604,12.1522,0.3871,57.2571,1.4267,1.2866,6.6338,2.1547,126.2741,311.0481
605,12.1345,0.4397,56.9159,1.4303,1.2608,6.4124,2.1631,125.7989,307.7689
606,12.035,0.4491,56.6784,1.4581,1.2499,6.7299,2.1651,125.4882,304.8463
607,12.0261,0.4301,55.8793,1.4846,1.2714,7.1262,2.1592,125.2386,302.9351
608,12.008,0.4115,57.396,1.4997,1.314,7.1984,2.1635,124.8623,301.4072
609,11.9861,0.3842,55.6036,1.5058,1.3677,7.5375,2.1969,124.0998,299.1058
610,11.9118,0.3998,50.4925,1.4905,1.428,8.4429,2.2393,122.7119,294.4297
611,11.8397,0.491,48.1226,1.5042,1.4438,9.9752,2.2643,120.8324,285.8629
612,11.7685,0.5646,44.4152,1.5241,1.3788,11.4374,2.2632,119.0983,274.1812
613,11.7525,0.5289,42.5178,1.5359,1.3697,9.9992,2.2113,118.2933,263.337
614,11.7706,0.4826,47.5969,2.1697,1.692,6.8772,2.1706,118.665,258.2534
615,11.7665,0.477,53.409,1.3617,1.4337,5.6673,2.1756,120.1377,260.5363
616,11.7395,0.462,53.5836,1.3091,1.3892,5.5845,2.1743,122.2446,269.6882
617,11.7276,0.4496,54.5189,1.3589,1.3551,5.3454,2.1687,124.2861,282.7728
618,11.7084,0.4547,53.2812,1.4602,1.3399,5.2819,2.1669,125.9754,295.4284
619,11.6762,0.4512,53.3918,1.4544,1.3611,5.4166,2.1497,127.1889,305.8406
620,11.64,0.4413,55.8159,1.3515,1.4445,5.9254,2.1246,127.7228,313.3255
621,11.6321,0.4537,55.9192,1.3437,1.4474,5.7903,2.1072,127.5342,316.6334
622,11.6031,0.4613,55.9129,1.3351,1.4446,5.4733,2.1151,126.7684,315.5073
